股票代號,股票名稱,產業別,市場別,上市/掛牌日期,ISIN代碼,題材清單,題材總數
3715,定穎投控,電子零組件業,上市,2022/08/25,TW0003715009,印刷電路板、印刷電路板相關、控股公司、電子零組件,4
3716,中化控股,生技醫療業,上市,2024/09/02,TW0003716007,學名藥、生技醫療、西藥製劑、醫療器材、醫療器材通路、醫藥流通、醫藥產業,7
3717,聯嘉投控,汽車工業,上市,2018/05/09,TW0003717005,LED、LED封裝、汽車製造、車用電子、電動車,5
4104,佳醫,生技醫療業,上市,2007/12/31,TW0004104005,其他醫療器材、手術與治療用醫材、洗腎器具、生技醫療、醫療器材、醫療器材通路、醫療服務、醫療耗材、醫藥流通,9
4106,雃博,生技醫療業,上市,2004/11/08,TW0004106000,呼吸與麻醉用器具、手術與治療用醫材、物理治療器具、生技醫療、福祉輔助設備、輔助與彌補用醫材、醫療器材,7
4108,懷特,生技醫療業,上市,2008/07/16,TW0004108006,中藥製劑、新藥研發、植物新藥、生技醫療、生物科技、連鎖藥局、醫療器材、醫藥產業、食品生技,9
4119,旭富,生技醫療業,上市,2004/01/07,TW0004119003,原料藥、生技醫療、醫療器材、醫藥產業,4
4133,亞諾法,生技醫療業,上市,2009/12/28,TW0004133004,檢驗試劑／紙、生技醫療、生物製劑、醫療器材、醫藥產業、體外診斷IVD、體外診斷用醫材,7
4137,麗豐-KY,生技醫療業,上市,2013/11/27,KYG211641017,時尚產業、生技醫療、美妝保養品、美容、醫療器材,5
4142,國光生,生技醫療業,上市,2012/05/03,TW0004142005,生技醫療、生物製劑、醫療器材、醫藥產業,4
4148,全宇生技-KY,生技醫療業,上市,2017/06/08,KYG0232P1072,化學工業、生技醫療、生物科技、肥料、農業生技、醫療器材,6
4155,訊映,生技醫療業,上市,2017/12/05,TW0004155007,生技醫療、血糖儀、醫療器材、體外診斷用醫材,4
4164,承業醫,生技醫療業,上市,2012/10/24,TW0004164009,生技醫療、醫療器材、醫療器材通路、醫療服務、醫療管理服務、醫藥流通,6
4169,泰宗,生技醫療業,上市,2026/04/08,TW0004169008,新藥研發、生技醫療、生物科技、醫療器材、醫療器材通路、醫藥流通、醫藥產業、食品生技、體外診斷用醫材,9
4178,永笙-KY,生技醫療業,上市,2026/04/30,KYG8477S1084,新藥研發、生技醫療、生物科技、細胞治療、醫療器材、醫藥產業,6
4190,佐登-KY,生技醫療業,上市,2015/10/21,KYG518761039,時尚產業、生技醫療、美妝保養品、美容、醫療器材,5
4306,炎洲,塑膠工業,上市,2008/01/21,TW0004306006,化學工業、塑化原料、塑化製品、塑膠加工、石化、膠帶,6
4414,如興,紡織纖維,上市,2004/09/06,TW0004414008,成衣、成衣製造、機能布料、紡織纖維,4
4426,利勤,紡織纖維,上市,2011/12/16,TW0004426002,傳產其他、機能布料、紡織纖維、織布業、鞋材,5
4438,廣越,紡織纖維,上市,2016/10/18,TW0004438007,成衣、成衣製造、機能布料、紡紗、紡織纖維、羽絨加工,6
4439,冠星-KY,紡織纖維,上市,2019/12/05,KYG9114F1037,機能布料、紡織纖維、織布業,3
4440,宜新實業,紡織纖維,上市,2021/10/25,TW0004440003,加工絲、化學纖維、機能布料、紡紗、紡織纖維、聚酯紗,6
4441,振大環球,紡織纖維,上市,2025/09/09,TW0004441001,成衣、成衣製造、機能布料、紡織纖維,4
4526,東台,電機機械,上市,2003/09/15,TW0004526009,印刷電路板相關、工具機、工具機主軸、工業自動化、機器人、車床、雷射鑽孔機、鑽頭、電機設備,9
4532,瑞智,電機機械,上市,2003/08/04,TW0004532007,壓縮機、工業自動化、機器人、產業機械、電機設備,5
4536,拓凱,運動休閒,上市,2013/10/09,TW0004536008,傳產其他、消費民生、碳纖維、航天軍工、觀光餐飲、運動產業、運動用品,7
4540,全球傳動,電機機械,上市,2018/08/15,TW0004540000,工業自動化、機器人、機械零組件、滑軌、電機設備,5
4545,銘鈺,電子零組件業,上市,2016/01/06,TW0004545009,其他電子零件、模具沖壓、產業機械、自動化設備、電子零件元件、電子零組件,6
4551,智伸科,汽車工業,上市,2015/08/10,TW0004551007,傳產其他、汽機車零組件、汽車製造、產業機械、自行車零件、車用電子、金屬加工／製品、電動車,8
4552,力達-KY,電機機械,上市,2016/07/20,KYG5479W1033,壓縮機、工業自動化、機器人、產業機械、電機設備,5
4555,氣立,電機機械,上市,2015/10/27,TW0004555008,工業自動化、機器人、機械零組件、氣動元件、電機設備,5
4557,永新-KY,汽車工業,上市,2015/10/12,KYG988461011,剎車系統、汽機車零組件、汽車製造、車用電子、電動車,5
4560,強信-KY,電機機械,上市,2017/05/26,KYG853531039,工業用縫紉機、工業自動化、機器人、產業機械、電機設備,5
4562,穎漢,電機機械,上市,2017/08/21,TW0004562004,工具機、工業自動化、機器人、機器手臂、電機設備,5
4564,元翎,電機機械,上市,2019/03/07,TW0004564000,傳產其他、安全氣囊、工業自動化、機器人、汽車內裝、金屬加工／製品、電機設備,7
4566,時碩工業,電機機械,上市,2018/02/05,TW0004566005,傳產其他、工業自動化、機器人、汽機車零組件、金屬加工／製品、電機設備,6
4569,六方科-KY,汽車工業,上市,2023/07/31,KYG8192T1004,傳產其他、汽機車零組件、汽車製造、車用電子、金屬加工／製品、電動車,6
4571,鈞興-KY,電機機械,上市,2019/09/17,KYG5258M1024,工業自動化、機器人、機械零組件、減速機、電機設備,5
4572,駐龍,電機機械,上市,2019/09/10,TW0004572003,工業自動化、機器人、機械零組件、航天機械零組件、航天軍工、電機設備、飛機零件／製造,7
4576,大銀微系統,電機機械,上市,2019/09/04,TW0004576004,工業自動化、機器人、機械零組件、氣動元件、電機設備,5
4581,光隆精密-KY,汽車工業,上市,2020/03/09,KYG977291007,傳動系統、剎車系統、引擎相關、汽機車零組件、汽車製造、車用排氣系統、車用金屬成型、車用鑄件、車用電子、電動車,10
4583,台灣精銳,電機機械,上市,2022/05/09,TW0004583000,工業自動化、機器人、機械零組件、減速機、電機設備,5
4585,達明,其他電子業,上市,2025/09/26,TW0004585005,協作機器人、機器人、機器手臂、電子代工、電子製造,5
4588,玖鼎電力,其他電子業,上市,2024/01/29,TW0004588009,儀表、智慧電網相關、產業機械、電力設備、電子代工、電子製造,6
4720,德淵,化學工業,上市,2015/06/24,TW0004720008,化學工業、塑化原料、熱熔膠、特用化學品,4
4722,國精化,化學工業,上市,2012/08/15,TW0004722004,化學工業、合成樹脂、塑化原料、特用化學品,4
4736,泰博,生技醫療業,上市,2023/12/22,TW0004736004,檢驗試劑／紙、生技醫療、生理監測裝置、血糖儀、診斷與監測用醫材、醫療器材、體外診斷用醫材、體溫計,8
4737,華廣,生技醫療業,上市,2010/12/23,TW0004737002,生技醫療、血糖儀、醫療器材、體外診斷用醫材,4
4739,康普,化學工業,上市,2017/09/08,TW0004739008,其他化工產品、化學工業、半導體特用化學品、塑化原料、強酸產品、正極材料、特用化學品、電池材料相關,8
4746,台耀,生技醫療業,上市,2011/03/01,TW0004746003,原料藥、生技醫療、醫療器材、醫藥產業,4
4755,三福化,化學工業,上市,2013/11/27,TW0004755004,其他化工產品、化學工業、半導體化學品、半導體特用化學品、塑化原料、特用化學品、研磨液／墊,7
4763,材料*-KY,化學工業,上市,2015/11/09,KYG5138S1057,化學纖維、半合成纖維、塑化原料、特用化學品,4
4764,雙鍵,化學工業,上市,2018/01/04,TW0004764006,其他化工產品、化學工業、合成樹脂、塑化原料、特用化學品,5
4766,南寶,化學工業,上市,2018/11/28,TW0004766001,其他化工產品、化學工業、合成樹脂、塑化原料、塗料、熱熔膠、特用化學品,7
4770,上品,化學工業,上市,2021/12/22,TW0004770003,傳產其他、化學工業、半導體特用化學品、合成樹脂、塑化原料、特用化學品、金屬加工／製品,7
4771,望隼,生技醫療業,上市,2024/03/18,TW0004771001,生技醫療、輔助與彌補用醫材、醫療器材、隱形眼鏡,4
4807,日成-KY,貿易百貨業,上市,2017/06/26,KYG7473R1065,時尚產業、消費民生、珠寶、零售通路,4
4904,遠傳,通信網路業,上市,2005/08/24,TW0004904008,5G通訊、低軌衛星、低軌道衛星、網通設備、行動通訊、衛星通訊服務、通訊服務、電信、電信／數據服務,9
4906,正文,通信網路業,上市,2003/06/30,TW0004906003,5G通訊、低軌衛星、無線網路設備系統(WLAN)、用戶端設備、網通設備,5
4912,聯德控股-KY,電子零組件業,上市,2015/05/21,KYG545091079,模具沖壓、車用沖壓件、車用金屬成型、電子零件元件、電子零組件,5
4915,致伸,電子零組件業,上市,2012/10/05,TW0004915004,車用電子、週邊產品、電子零組件、電競週邊、電聲產品,5
4916,事欣科,電腦及週邊設備業,上市,2013/11/21,TW0004916002,博奕機台、工業電腦、航天機械零組件、航天軍工、電腦及週邊設備,5
4919,新唐,半導體業,上市,2010/09/27,TW0004919006,ADAS自動駕駛、CMOS晶片、IC生產、IC製造、IC設計、IO控制IC、MCU、PC週邊IC、半導體、影音IC、微控制器MCU、消費性IC、車用MCU、類比IC,14
4927,泰鼎-KY,電子零組件業,上市,2015/09/08,KYG0407M1033,PCB電路板、印刷電路板、印刷電路板相關、電子零組件,4
4930,燦星網,電器電纜,上市,2010/06/21,TW0004930003,家電、小家電、電源供應、電纜材料,4
4934,太極,光電業,上市,2010/03/10,TW0004934005,太陽能、太陽能電池、太陽能電池模組,3
4935,茂林-KY,光電業,上市,2011/07/28,KYG3931M1024,模具沖壓、電子零件元件、面板零組件,3
4938,和碩,電腦及週邊設備業,上市,2010/06/24,TW0004938006,AI伺服器、主機板、伺服器、平板電腦、手機、手機製造、桌上型電腦、消費性電子產品、穿戴式裝置、筆記型電腦製造、網通設備、蘋果供應鏈、視訊轉換相關、車用電子、遊戲機、遊戲產業、電子製造服務、電腦系統業,18
4942,嘉彰,光電業,上市,2011/06/27,TW0004942008,模具沖壓、電子零件元件,2
4943,康控-KY,電子零組件業,上市,2016/11/11,KYG2346M1033,控股公司、汽機車零組件、電子零組件、電聲產品,4
4949,有成精密,光電業,上市,2024/05/09,TW0004949003,半導體製程設備、太陽能、太陽能電池模組、設備儀器商,4
4952,凌通,半導體業,上市,2011/11/01,TW0004952007,IC設計、LCD控制IC、MCU、WiFi/藍牙IC、半導體、影音IC、消費性IC、無線充電、網路交換IC、車用電子、電子零件元件,11
4956,光鋐,光電業,上市,2011/10/24,TW0004956008,LED、LED晶粒、LED磊晶、顯示驅動IC,4
4958,臻鼎-KY,電子零組件業,上市,2011/12/26,KYG989221000,ABF載板、BGA基板、HDI板、印刷電路板、印刷電路板相關、封測服務與材料、軟板、軟板FPC、電子零組件,9
4960,誠美材,光電業,上市,2011/10/24,TW0004960000,偏光板、面板零組件,2
4961,天鈺,半導體業,上市,2018/10/17,TW0004961008,IC設計、LCD驅動IC、半導體、手機面板驅動IC、類比IC、顯示驅動IC,6
4967,十銓,半導體業,上市,2019/01/14,TW0004967005,DRAM模組、FLASH模組、IC設計、半導體、記憶體模組、電子零件元件,6
4968,立積,半導體業,上市,2015/11/13,TW0004968003,IC設計、功率放大器、半導體、射頻前端晶片、射頻前端模組、射頻開關,6
4976,佳凌,光電業,上市,2012/11/20,TW0004976006,光學元件、光學鏡片／頭、光學鏡頭、數位相機、數位相機組裝、車用鏡頭,6
4977,眾達-KY,通信網路業,上市,2013/11/20,KYG6956N1034,5G通訊、低軌衛星、光纖主動元件、光通訊、網通設備,5
4989,榮科,電子零組件業,上市,2018/06/28,TW0004989009,印刷電路板相關、銅箔、電子零組件,3
4994,傳奇,資訊服務業,上市,2013/12/25,TW0004994009,PC遊戲、手機遊戲、數位雲端、資安、遊戲、遊戲產業、金融科技,7
4999,鑫禾,電子零組件業,上市,2013/06/03,TW0004999008,樞紐、電子零件元件、電子零組件,3
5007,三星,鋼鐵工業,上市,2011/09/16,TW0005007009,原物料、線材盤元、螺絲螺帽、鋼鐵,4
5203,訊連,資訊服務業,上市,2004/09/27,TW0005203004,INTERNET技術與基礎設施、人臉辨識、套裝軟體、應用軟體、數位雲端、生物辨識相關、資安、軟體業、金融科技、雲端科技,10
5215,科嘉-KY,電腦及週邊設備業,上市,2011/12/26,KYG530791022,週邊產品、鍵盤、電腦及週邊設備,3
5222,全訊,半導體業,上市,2021/10/25,TW0005222004,IC製造、IC設計、功率放大器、半導體、射頻前端晶片、砷化鎵相關、第三類半導體,7
5225,東科-KY,其他電子業,上市,2012/11/05,KYG291021031,電子代工、電子製造、電子零件元件、音響設備及零件,4
5234,達興材料,光電業,上市,2012/07/16,TW0005234009,光阻劑、半導體化學品,2
5243,乙盛-KY,光電業,上市,2013/11/25,KYG312361051,伺服器機殼、模具沖壓、車用沖壓件、車用金屬成型、電子零件元件,5
5244,弘凱,光電業,上市,2022/01/19,TW0005244008,LED、LED封裝,2
5258,虹堡,電腦及週邊設備業,上市,2016/12/30,TW0005258008,POS機系統、工業電腦,2
5269,祥碩,半導體業,上市,2012/12/12,TW0005269005,IC設計、PCIe/NVMe控制IC、USB IC、USB/Type-C控制IC、半導體、高速傳輸IC、高速傳輸介面IC,7
5283,禾聯碩,電器電纜,上市,2019/05/24,TW0005283006,LCD顯示器、冷氣機、家電、電源供應、電纜材料、顯示器,6
5284,jpp-KY,其他業,上市,2017/03/09,KYG521131006,多元業務、模具沖壓、電子零件元件,3
5285,界霖,半導體業,上市,2014/02/25,TW0005285001,IC設計、半導體、封測服務與材料、導線架,4
5288,豐祥-KY,電機機械,上市,2014/09/25,KYG314551014,工業自動化、木床／車架、機器人、機車零組件、汽機車零組件、車用沖壓件、車用金屬成型、電機設備,8
5292,華懋,綠能環保,上市,2020/01/07,TW0005292007,太陽能、污染控制設備、營造工程、環保工程、產業機械、綠能永續、電動車,7
5306,桂盟,運動休閒,上市,2022/03/08,TW0005306005,引擎相關、汽機車零組件、消費民生、產業機械、自行車零件、觀光餐飲,6
